type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.008,0.0001,0.9
iter_counter,loss_list,acc_list
300,0.0032,0.985
350,0.003,0.9874
400,0.0028,0.9886
450,0.0029,0.9858
500,0.0028,0.9884
550,0.003,0.9856
600,0.0029,0.9882
50,0.0028,0.9884
100,0.0029,0.9878
150,0.0027,0.9882
200,0.0028,0.9888
250,0.0029,0.9872
300,0.003,0.987
350,0.003,0.9844
400,0.003,0.9866
450,0.003,0.9862
500,0.003,0.9882
550,0.0028,0.9888
600,0.0029,0.9868
50,0.0029,0.9884
100,0.003,0.986
150,0.0028,0.989
200,0.0029,0.9894
250,0.0029,0.9868
300,0.0026,0.9882
350,0.003,0.9872
400,0.003,0.9822
450,0.0029,0.9882
500,0.0029,0.9866
550,0.0028,0.9866
600,0.0029,0.9896
50,0.0029,0.9862
100,0.0029,0.988
150,0.0029,0.9858
200,0.003,0.9868
250,0.0028,0.9886
300,0.0028,0.9888
350,0.0029,0.9862
400,0.0027,0.9914
450,0.0029,0.986
500,0.0028,0.9896
550,0.0029,0.9866
600,0.0029,0.9876
50,0.0028,0.9874
100,0.0027,0.989
150,0.0029,0.9868
200,0.0028,0.9862
250,0.0028,0.9882
300,0.0029,0.9878
350,0.0028,0.991
400,0.0028,0.9886
450,0.003,0.986
500,0.0029,0.9888
550,0.0029,0.9862
600,0.0029,0.9878
50,0.0028,0.9876
100,0.0026,0.99
150,0.0028,0.9894
200,0.0029,0.9862
250,0.0029,0.984
300,0.0029,0.9854
350,0.0029,0.988
400,0.0028,0.9888
450,0.0027,0.9898
500,0.0027,0.9892
550,0.0029,0.9864
600,0.0029,0.9878
50,0.0028,0.9876
100,0.0029,0.9874
150,0.0029,0.9874
200,0.0026,0.9902
250,0.0027,0.99
300,0.0027,0.9892
350,0.0028,0.9884
400,0.0028,0.987
450,0.0028,0.9898
500,0.0028,0.986
550,0.0029,0.9874
600,0.0029,0.986
50,0.0027,0.9898
100,0.0028,0.9876
150,0.0028,0.9888
200,0.0028,0.988
250,0.0028,0.9872
300,0.0027,0.9878
350,0.0029,0.9862
400,0.0028,0.989
450,0.0028,0.9876
500,0.0028,0.9882
550,0.0028,0.9876
600,0.0027,0.991
50,0.0027,0.9896
100,0.0028,0.9874
150,0.0028,0.9878
200,0.0027,0.9874
250,0.0028,0.988
300,0.0027,0.9896
350,0.0027,0.9878
400,0.0029,0.987
450,0.0029,0.9872
500,0.0029,0.9882
550,0.0027,0.9896
600,0.003,0.9862
50,0.0027,0.9894
100,0.0027,0.9904
150,0.0029,0.9844
200,0.0028,0.987
250,0.0026,0.99
300,0.0028,0.9872
350,0.003,0.987
400,0.0027,0.9872
450,0.0027,0.9894
500,0.0026,0.9894
550,0.0028,0.9884
600,0.0028,0.9896
50,0.0026,0.989
100,0.0029,0.9876
150,0.0028,0.9892
200,0.0027,0.9914
250,0.0027,0.9872
300,0.0027,0.9902
350,0.0027,0.9894
400,0.0027,0.9886
450,0.0027,0.9872
500,0.0027,0.9876
550,0.0028,0.9872
600,0.0027,0.9884
50,0.0028,0.9878
100,0.0027,0.9896
150,0.0028,0.9876
200,0.0028,0.9882
250,0.0027,0.9882
300,0.0027,0.9888
350,0.0026,0.9892
400,0.0027,0.9896
450,0.0027,0.988
500,0.0028,0.989
550,0.0027,0.9902
600,0.0027,0.9892
50,0.0028,0.988
100,0.0027,0.99
150,0.0027,0.9894
200,0.0025,0.992
250,0.0027,0.989
300,0.0027,0.99
350,0.0027,0.987
400,0.0028,0.9874
450,0.0027,0.99
500,0.0027,0.9868
550,0.0027,0.9882
600,0.0027,0.9888
50,0.0027,0.9908
100,0.0026,0.9908
150,0.0028,0.987
200,0.0027,0.9886
250,0.0027,0.9898
300,0.0028,0.9886
350,0.0026,0.9908
400,0.0028,0.9868
450,0.0027,0.9876
500,0.0026,0.9902
550,0.0025,0.9898
600,0.0027,0.9892
50,0.0026,0.9904
100,0.0025,0.9912
150,0.0027,0.9898
200,0.0027,0.9868
250,0.0027,0.9884
300,0.0027,0.9886
350,0.0026,0.9908
400,0.0027,0.9854
450,0.0028,0.9886
500,0.0025,0.9912
550,0.0026,0.9892
600,0.0028,0.987
50,0.0026,0.9898
100,0.0026,0.9888
150,0.0027,0.988
200,0.0026,0.988
250,0.0027,0.9906
300,0.0027,0.9878
350,0.0027,0.988
400,0.0027,0.9902
450,0.0025,0.9914
500,0.0026,0.9906
550,0.0026,0.989
600,0.0025,0.9902
50,0.0028,0.9868
100,0.0027,0.9896
150,0.0028,0.9882
200,0.0025,0.993
250,0.0026,0.9892
300,0.0026,0.9888
350,0.0025,0.991
400,0.0026,0.9892
