type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.01,0.0001,0.9
iter_counter,loss_list,acc_list
100,0.0029,0.9854
150,0.0029,0.986
200,0.0028,0.9894
250,0.0028,0.9864
300,0.0029,0.9874
350,0.0029,0.989
400,0.0028,0.9888
450,0.003,0.9868
500,0.003,0.9864
550,0.0029,0.9884
600,0.003,0.9866
50,0.0028,0.9896
100,0.0027,0.9892
150,0.0031,0.9842
200,0.0029,0.9878
250,0.0029,0.9856
300,0.0028,0.988
350,0.003,0.9854
400,0.003,0.9878
450,0.0028,0.9876
500,0.0027,0.9886
550,0.0028,0.9896
600,0.0028,0.9894
50,0.003,0.987
100,0.0029,0.987
150,0.003,0.9878
200,0.0028,0.987
250,0.0029,0.9878
300,0.0027,0.9904
350,0.0027,0.9888
400,0.0027,0.9884
450,0.0028,0.9868
500,0.003,0.9868
550,0.0029,0.9864
600,0.0028,0.9878
50,0.0029,0.9882
100,0.0027,0.988
150,0.0028,0.9884
200,0.0028,0.9898
250,0.003,0.985
300,0.0027,0.9888
350,0.0026,0.9908
400,0.0029,0.9858
450,0.003,0.9876
500,0.0028,0.9886
550,0.0027,0.9896
600,0.0028,0.9888
50,0.0026,0.9914
100,0.0028,0.9884
150,0.0027,0.9896
200,0.0028,0.9872
250,0.0027,0.9896
300,0.0031,0.985
350,0.0029,0.9844
400,0.0027,0.9904
450,0.0029,0.9888
500,0.0029,0.9878
550,0.0028,0.9886
600,0.0029,0.9878
50,0.0028,0.9898
100,0.0028,0.989
150,0.0027,0.9896
200,0.0029,0.9872
250,0.0028,0.9856
300,0.0027,0.988
350,0.0027,0.9898
400,0.0026,0.9904
450,0.0028,0.9888
500,0.0029,0.9866
550,0.0029,0.987
600,0.0028,0.9884
50,0.0028,0.9878
100,0.0026,0.9914
150,0.0029,0.9894
200,0.0027,0.9888
250,0.0029,0.9892
300,0.0025,0.9918
350,0.0026,0.9898
400,0.0029,0.985
450,0.0028,0.9864
500,0.0028,0.9884
550,0.0028,0.9884
600,0.0029,0.9876
50,0.0026,0.9902
100,0.0026,0.9906
150,0.0026,0.9876
200,0.0026,0.9904
250,0.0027,0.9886
300,0.0028,0.9886
350,0.0028,0.9894
400,0.0028,0.9882
450,0.0027,0.9886
500,0.0028,0.9904
550,0.0028,0.9898
600,0.003,0.987
50,0.0027,0.9876
100,0.0027,0.9876
150,0.0029,0.989
200,0.0027,0.9892
250,0.0028,0.9916
300,0.0026,0.9898
350,0.0029,0.9892
400,0.0028,0.9872
450,0.0028,0.9888
500,0.0028,0.987
550,0.0026,0.9914
600,0.0027,0.9876
50,0.0027,0.9886
100,0.0028,0.9864
150,0.0027,0.9916
200,0.0028,0.988
250,0.0026,0.9902
300,0.0026,0.9896
350,0.0028,0.9868
400,0.0026,0.9896
450,0.0028,0.9876
500,0.0027,0.9888
550,0.0027,0.9904
