type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.02,0.0001,0.9
iter_counter,loss_list,acc_list
50,0.0024,0.9826
100,0.0024,0.9862
150,0.0023,0.984
200,0.0024,0.9804
250,0.0024,0.9818
300,0.0025,0.9804
350,0.0024,0.9842
400,0.0024,0.9822
450,0.0024,0.9826
500,0.0023,0.9852
550,0.0024,0.9834
600,0.0023,0.9824
50,0.0025,0.982
100,0.0023,0.984
150,0.0024,0.9832
200,0.0024,0.9838
250,0.0025,0.9804
300,0.0023,0.9834
350,0.0023,0.9858
400,0.0025,0.9804
450,0.0025,0.9828
500,0.0022,0.9858
550,0.0024,0.9848
600,0.0024,0.982
50,0.0024,0.9854
100,0.0023,0.984
150,0.0024,0.9838
200,0.0022,0.9844
250,0.0024,0.9824
300,0.0023,0.985
350,0.0024,0.9822
400,0.0025,0.9808
450,0.0023,0.9854
500,0.0025,0.9804
550,0.0027,0.981
600,0.0022,0.9864
50,0.0023,0.983
100,0.0025,0.9838
150,0.0022,0.985
200,0.0026,0.9812
250,0.0024,0.9814
300,0.0022,0.985
350,0.0024,0.9846
400,0.0024,0.9828
450,0.0023,0.9852
500,0.0024,0.9824
550,0.0024,0.981
600,0.0023,0.9846
50,0.0023,0.9846
100,0.0023,0.9844
150,0.0023,0.9856
200,0.0024,0.982
250,0.0024,0.9838
300,0.0024,0.9834
350,0.0024,0.9846
400,0.0024,0.9816
450,0.0024,0.9824
500,0.0023,0.984
550,0.0022,0.9846
600,0.0022,0.9848
50,0.0023,0.9848
100,0.0023,0.9828
150,0.0023,0.984
200,0.0023,0.9814
250,0.0024,0.9834
300,0.0025,0.9828
350,0.0024,0.9824
400,0.0025,0.9798
450,0.0023,0.9834
500,0.0021,0.989
550,0.0023,0.9848
600,0.0023,0.9868
50,0.0022,0.9856
100,0.0024,0.9822
150,0.0022,0.9858
200,0.0022,0.987
250,0.0025,0.9822
300,0.0023,0.9858
350,0.0023,0.9842
400,0.0023,0.9818
450,0.0023,0.9842
500,0.0023,0.9846
550,0.0024,0.9808
600,0.0024,0.9818
50,0.0024,0.986
100,0.0023,0.9846
150,0.0025,0.983
200,0.0022,0.9852
250,0.0022,0.9858
300,0.0024,0.9836
350,0.0023,0.9844
400,0.0023,0.9842
450,0.0021,0.9854
500,0.0023,0.9834
550,0.0024,0.982
600,0.0024,0.9826
50,0.0023,0.9844
100,0.0022,0.9852
150,0.0025,0.9806
200,0.0023,0.9854
250,0.0024,0.9826
300,0.0023,0.9832
350,0.0022,0.9868
400,0.0023,0.9832
450,0.0022,0.9856
500,0.0024,0.9802
550,0.0023,0.9842
600,0.0022,0.987
50,0.0024,0.9848
100,0.0023,0.9822
150,0.0022,0.9826
200,0.0022,0.9846
250,0.0023,0.985
300,0.0022,0.9838
350,0.0022,0.9848
400,0.0023,0.9856
450,0.0023,0.984
500,0.0023,0.9836
550,0.0022,0.9862
600,0.0024,0.984
50,0.0022,0.985
100,0.0022,0.9864
150,0.0024,0.9832
200,0.0024,0.9836
250,0.0024,0.9844
300,0.0023,0.9852
350,0.0022,0.9864
