type,middle_layers,learning_rate,weight_decay,momentum
Relu,1000,0.005,0.0001,0.9
iter_counter,loss_list,acc_list
350,0.0027,0.9876
400,0.0025,0.9906
450,0.0027,0.9878
500,0.0027,0.9868
550,0.0025,0.99
600,0.0026,0.9876
50,0.0027,0.9892
100,0.0025,0.9902
150,0.0026,0.9886
200,0.0026,0.9902
250,0.0024,0.9918
300,0.0026,0.9876
350,0.0026,0.9882
400,0.0026,0.989
450,0.0026,0.9896
500,0.0026,0.9892
550,0.0026,0.9892
600,0.0025,0.99
50,0.0026,0.988
100,0.0025,0.9892
150,0.0025,0.9904
200,0.0027,0.988
250,0.0025,0.9916
300,0.0026,0.988
350,0.0026,0.9894
400,0.0026,0.9904
450,0.0025,0.9924
500,0.0025,0.99
550,0.0026,0.9892
600,0.0026,0.9898
50,0.0024,0.99
100,0.0024,0.9916
150,0.0026,0.9884
200,0.0025,0.9902
250,0.0025,0.9888
300,0.0026,0.9882
350,0.0024,0.9916
400,0.0025,0.989
450,0.0025,0.9912
500,0.0026,0.9878
550,0.0025,0.9902
600,0.0025,0.9902
50,0.0025,0.9902
100,0.0025,0.989
150,0.0024,0.9906
200,0.0025,0.9912
250,0.0024,0.9916
300,0.0025,0.9898
350,0.0026,0.9886
400,0.0023,0.9896
450,0.0024,0.9922
500,0.0026,0.9888
550,0.0026,0.9888
600,0.0025,0.9902
50,0.0024,0.9904
100,0.0025,0.9908
150,0.0025,0.99
200,0.0024,0.992
250,0.0024,0.9912
300,0.0024,0.9902
350,0.0025,0.9896
400,0.0025,0.99
450,0.0025,0.9914
500,0.0024,0.9902
550,0.0026,0.9878
600,0.0026,0.9882
50,0.0024,0.9918
100,0.0025,0.9906
150,0.0025,0.9906
200,0.0024,0.991
250,0.0025,0.989
300,0.0024,0.9902
350,0.0024,0.9906
400,0.0023,0.9912
450,0.0024,0.989
500,0.0025,0.9912
550,0.0025,0.9912
600,0.0025,0.9894
50,0.0024,0.991
100,0.0025,0.9906
150,0.0023,0.9908
200,0.0025,0.9904
250,0.0023,0.9926
300,0.0025,0.9894
350,0.0024,0.9906
400,0.0024,0.9902
450,0.0025,0.9902
500,0.0025,0.9894
550,0.0024,0.9926
600,0.0024,0.9906
50,0.0023,0.9896
100,0.0023,0.9926
150,0.0024,0.9918
200,0.0023,0.992
250,0.0024,0.9906
300,0.0024,0.9912
350,0.0024,0.9906
400,0.0025,0.9896
450,0.0024,0.9914
500,0.0025,0.9904
550,0.0026,0.9884
600,0.0023,0.9926
50,0.0023,0.9908
100,0.0024,0.99
150,0.0024,0.9898
200,0.0022,0.9934
250,0.0024,0.9908
