type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.005,0.0001,0.9
iter_counter,loss_list,acc_list
500,0.0007,0.998
550,0.0007,0.9972
600,0.0007,0.998
50,0.0008,0.997
100,0.0008,0.9968
150,0.0007,0.9982
200,0.0008,0.9964
250,0.0008,0.9972
300,0.0008,0.9968
350,0.0008,0.996
400,0.0007,0.9978
450,0.0007,0.9984
500,0.0007,0.9974
550,0.0007,0.9972
600,0.0008,0.997
50,0.0007,0.9976
100,0.0007,0.9972
150,0.0007,0.998
200,0.0008,0.9966
250,0.0007,0.998
300,0.0008,0.997
350,0.0007,0.998
400,0.0008,0.9968
450,0.0007,0.9978
500,0.0007,0.9974
550,0.0008,0.9968
600,0.0008,0.9968
50,0.0007,0.9972
100,0.0007,0.9972
150,0.0007,0.9966
200,0.0008,0.9968
250,0.0007,0.9984
300,0.0007,0.9972
350,0.0007,0.9984
400,0.0006,0.9994
450,0.0007,0.9976
500,0.0008,0.9954
550,0.0007,0.997
600,0.0008,0.9964
50,0.0007,0.9978
100,0.0007,0.9976
150,0.0007,0.9978
200,0.0007,0.9968
250,0.0007,0.9968
300,0.0007,0.9976
350,0.0007,0.9974
400,0.0007,0.997
450,0.0007,0.9978
500,0.0008,0.9968
550,0.0007,0.9972
600,0.0007,0.998
50,0.0006,0.998
100,0.0007,0.9968
150,0.0007,0.9972
200,0.0008,0.9966
250,0.0007,0.9972
300,0.0007,0.998
350,0.0008,0.9966
400,0.0007,0.998
450,0.0007,0.9978
500,0.0008,0.997
550,0.0007,0.9978
600,0.0007,0.9978
50,0.0007,0.9978
100,0.0007,0.997
150,0.0007,0.9976
200,0.0007,0.9978
250,0.0007,0.9966
300,0.0007,0.9972
350,0.0006,0.9986
400,0.0008,0.9976
450,0.0008,0.9962
500,0.0007,0.9982
550,0.0007,0.9988
600,0.0007,0.998
50,0.0006,0.9982
100,0.0006,0.9988
150,0.0007,0.9968
200,0.0007,0.9976
250,0.0007,0.9978
300,0.0007,0.9982
350,0.0007,0.9982
400,0.0008,0.996
450,0.0006,0.9984
500,0.0007,0.9964
550,0.0007,0.9974
600,0.0008,0.9958
50,0.0007,0.9976
100,0.0007,0.9972
