type,middle_layers,learning_rate,weight_decay,momentum
Relu,500,0.025,0.0001,0.9
iter_counter,loss_list,acc_list
600,0.0062,0.9342
50,0.0065,0.9304
100,0.006,0.9394
150,0.0066,0.9274
200,0.0058,0.9418
250,0.0061,0.9342
300,0.0063,0.9332
350,0.0062,0.9342
400,0.0063,0.9338
450,0.0062,0.9382
500,0.0061,0.9378
550,0.0064,0.932
600,0.0063,0.9342
50,0.0063,0.9346
100,0.0063,0.9324
150,0.0061,0.9394
200,0.006,0.9376
250,0.0063,0.9354
300,0.0062,0.9324
350,0.0064,0.9326
400,0.006,0.937
450,0.0061,0.934
500,0.006,0.9358
550,0.0063,0.9316
600,0.0061,0.9384
50,0.0062,0.9362
100,0.0064,0.927
150,0.0059,0.938
200,0.006,0.9374
250,0.0059,0.9386
300,0.006,0.9372
350,0.0062,0.934
400,0.0065,0.9272
450,0.0059,0.9416
500,0.006,0.9396
550,0.0061,0.939
600,0.0062,0.9334
50,0.0061,0.9346
100,0.0058,0.9408
150,0.0058,0.9422
200,0.006,0.9372
250,0.0061,0.9352
300,0.0059,0.9364
350,0.0061,0.9352
400,0.0064,0.9326
450,0.0063,0.9326
500,0.0062,0.9366
550,0.006,0.9382
600,0.0061,0.9392
50,0.0062,0.9374
100,0.0058,0.9396
150,0.0062,0.9356
200,0.0063,0.9324
250,0.0059,0.9402
300,0.0063,0.9306
350,0.0061,0.9364
400,0.0058,0.938
450,0.0059,0.9396
500,0.0059,0.938
550,0.0057,0.9418
600,0.0058,0.9372
50,0.006,0.937
100,0.0061,0.9352
150,0.0059,0.9398
200,0.0059,0.9376
250,0.0061,0.9368
300,0.0058,0.941
350,0.0061,0.936
400,0.0059,0.937
450,0.006,0.9394
500,0.006,0.9344
550,0.0059,0.9428
600,0.0056,0.9434
50,0.0059,0.9384
100,0.006,0.937
150,0.0059,0.9394
200,0.0056,0.943
250,0.006,0.9376
300,0.0058,0.9382
350,0.0062,0.933
400,0.0058,0.9422
450,0.0058,0.9398
500,0.006,0.9388
550,0.0059,0.938
600,0.0059,0.941
50,0.0058,0.9416
100,0.0059,0.941
150,0.0056,0.9434
200,0.0056,0.942
250,0.0058,0.9402
300,0.006,0.9392
350,0.0064,0.9316
400,0.0061,0.9372
450,0.0057,0.9392
500,0.0058,0.9396
550,0.0058,0.9374
600,0.0056,0.9436
50,0.0056,0.9426
100,0.0054,0.9432
150,0.0059,0.942
200,0.0057,0.941
250,0.0058,0.9388
300,0.006,0.9362
350,0.0059,0.9364
400,0.0058,0.9392
450,0.0055,0.943
500,0.0058,0.9394
550,0.0058,0.9416
600,0.0061,0.939
50,0.0059,0.939
100,0.0058,0.9384
150,0.0058,0.941
200,0.006,0.935
250,0.0056,0.9432
300,0.0056,0.943
350,0.0053,0.9478
400,0.0058,0.9404
450,0.0058,0.9416
500,0.0057,0.9398
550,0.0057,0.944
600,0.0059,0.941
50,0.0056,0.9404
100,0.006,0.9372
150,0.0057,0.9412
200,0.0057,0.942
250,0.0059,0.938
300,0.0054,0.9452
350,0.0057,0.9442
400,0.0056,0.9404
450,0.0055,0.9464
500,0.0058,0.9396
550,0.0058,0.9414
600,0.0055,0.9454
50,0.0057,0.9434
100,0.0054,0.9454
150,0.0056,0.9432
200,0.0059,0.9392
250,0.0058,0.9366
300,0.0056,0.9422
350,0.0054,0.9462
400,0.0055,0.9452
450,0.0056,0.943
500,0.0058,0.944
550,0.0057,0.94
600,0.0056,0.9426
50,0.0056,0.9436
100,0.0057,0.9426
150,0.0053,0.9514
200,0.0057,0.9412
250,0.006,0.9368
300,0.0056,0.9434
350,0.0052,0.9494
400,0.0055,0.946
450,0.0054,0.9444
500,0.0059,0.9368
550,0.0056,0.9436
600,0.0055,0.9428
50,0.0055,0.9454
100,0.0053,0.9486
150,0.0053,0.9484
200,0.0057,0.9384
250,0.0054,0.9464
300,0.0057,0.9414
350,0.0057,0.9434
400,0.0055,0.9456
